ID	NAME	EQUATION	EC-NUMBER	GENE ASSOCIATION	CN4_AVERAGE	CN4_STDEV	CN4_STDEV, %	CN22_AVERAGE	CN22_STDEV	CN22_STDEV, %	CN38_AVERAGE	CN38_STDEV	CN38_STDEV, %	CN78_AVERAGE	CN78_STDEV	CN78_STDEV, %	hGR_AVERAGE	hGR_STDEV	hGR_STDEV, %
r_2430	diacylglycerol acyltransferase (1-18:1, 2-16:1, 3-18:1), lipid particle	oleoyl-CoA[lp] + diglyceride (1-18:1, 2-16:1)[lp] => coenzyme A[lp] + triglyceride (1-18:1, 2-16:1, 3-18:1)[lp]	2.3.1.20;2.3.1.22	YOR245C	0.000136625047913575	0.00257670446021419	1885.96783647179	7.49376071645141e-05	0.00373121404013669	4979.09418423967	0.000538306990537955	0.0134433015868503	2497.32992941738	0.000528286368210912	0.0166785030107292	3157.09509355928	0.00037634861772764	0.00965489667652677	2565.41308290759
r_2431	diacylglycerol acyltransferase (1-18:1, 2-18:1, 3-18:1), lipid particle	oleoyl-CoA[lp] + diglyceride (1-18:1, 2-18:1)[lp] => coenzyme A[lp] + triglyceride (1-18:1, 2-18:1, 3-18:1)[lp]	2.3.1.20;2.3.1.22	YOR245C	0.000118343729803594	0.00239631516765898	2024.87717062489	0.000247623266427235	0.0066805426868012	2697.86550480074	0.000933477865366567	0.0176167558385046	1887.2173076741	0.000886269177664433	0.0213551497714415	2409.55573200891	0.000256566927870471	0.00806177060977644	3142.170612826
r_2432	CDP-diacylglycerol synthase (1-16:0, 2-16:1), ER membrane	H+[erm] + phosphatidate (1-16:0, 2-16:1)[erm] + CTP[erm] <=> diphosphate[erm] + CDP-diacylglycerol (1-16:0, 2-16:1)[erm]	2.7.7.41	YBR029C	0.001360822411239	0.00267174105592258	196.332822994149	0.00218318194491549	0.0109015262449168	499.341168989871	0.00316440445485264	0.0167106999813455	528.083568954643	0.00462103029657295	0.0296381157847463	641.374626059615	0.00545231880955195	0.0139216860718113	255.335143781795
r_2433	CDP-diacylglycerol synthase (1-16:1, 2-16:1), ER membrane	H+[erm] + phosphatidate (1-16:1, 2-16:1)[erm] + CTP[erm] <=> diphosphate[erm] + CDP-diacylglycerol (1-16:1, 2-16:1)[erm]	2.7.7.41	YBR029C	0.00205247212425315	0.00298672771742221	145.518552097706	0.0027198257130106	0.0111538676539216	410.094941031177	0.00472916455020378	0.0214701509866336	453.994585274232	0.00579325582660214	0.031131474804796	537.37441840291	0.00766470591878507	0.0150632557143193	196.5275103041
r_2434	CDP-diacylglycerol synthase (1-18:0, 2-16:1), ER membrane	H+[erm] + phosphatidate (1-18:0, 2-16:1)[erm] + CTP[erm] <=> diphosphate[erm] + CDP-diacylglycerol (1-18:0, 2-16:1)[erm]	2.7.7.41	YBR029C	0.000908351436485975	0.00297092350945958	327.067629347604	0.001339753562223	0.00912039981409126	680.752048082498	0.00244359679361892	0.0174300433236667	713.294573359344	0.00371511896066435	0.0282884848337337	761.442234643142	0.00377364585433897	0.0154662412751269	409.848774159443
r_2435	CDP-diacylglycerol synthase (1-18:1, 2-16:1), ER membrane	H+[erm] + phosphatidate (1-18:1, 2-16:1)[erm] + CTP[erm] <=> diphosphate[erm] + CDP-diacylglycerol (1-18:1, 2-16:1)[erm]	2.7.7.41	YBR029C	0.000314378249285827	0.00281810951149234	896.407279413969	0.0010123778427137	0.0101632063820483	1003.89458888251	0.00168705561448461	0.0176673165895543	1047.22787072741	0.0033977559456613	0.0313801951100626	923.556477036936	0.00153235822678971	0.0141287407314004	922.025965233994
r_2436	CDP-diacylglycerol synthase (1-16:0, 2-18:1), ER membrane	H+[erm] + phosphatidate (1-16:0, 2-18:1)[erm] + CTP[erm] <=> diphosphate[erm] + CDP-diacylglycerol (1-16:0, 2-18:1)[erm]	2.7.7.41	YBR029C	0.00169428723724349	0.0025761091090212	152.046775327918	0.00216242230757598	0.00958750897266434	443.368945051796	0.00360690306490477	0.0177581194642897	492.337031096747	0.00476972023236903	0.0276084179420574	578.826778029806	0.00647014519861595	0.0148322725522245	229.241726374198
r_2437	CDP-diacylglycerol synthase (1-16:1, 2-18:1), ER membrane	H+[erm] + phosphatidate (1-16:1, 2-18:1)[erm] + CTP[erm] <=> diphosphate[erm] + CDP-diacylglycerol (1-16:1, 2-18:1)[erm]	2.7.7.41	YBR029C	0.000396201211364602	0.00238754090744471	602.608179622044	0.00115190639289423	0.00999602021466708	867.780600605186	0.00226418899862956	0.0195579941494691	863.796889804999	0.00267674794734093	0.026232991680651	980.032195661559	0.00211680472549066	0.0147165014562038	695.222439698239
r_2438	CDP-diacylglycerol synthase (1-18:0, 2-18:1), ER membrane	H+[erm] + phosphatidate (1-18:0, 2-18:1)[erm] + CTP[erm] <=> diphosphate[erm] + CDP-diacylglycerol (1-18:0, 2-18:1)[erm]	2.7.7.41	YBR029C	0.00039501700275348	0.00317205584053975	803.017545682546	0.000987065768742584	0.00974917033215063	987.692070870823	0.00179585702354077	0.0181114433351561	1008.51254291096	0.0033809861447673	0.0317863110887065	940.149108209203	0.00170269254444619	0.0144651898477522	849.547964189687
r_2439	CDP-diacylglycerol synthase (1-18:1, 2-18:1), ER membrane	H+[erm] + phosphatidate (1-18:1, 2-18:1)[erm] + CTP[erm] <=> diphosphate[erm] + CDP-diacylglycerol (1-18:1, 2-18:1)[erm]	2.7.7.41	YBR029C	0.000257503395173638	0.00253995436368962	986.377038631624	0.000911687605236183	0.00948861884167554	1040.77523783132	0.00233121404450407	0.021361173199398	916.311106213426	0.00304152418360026	0.0292959755774323	963.200481370317	0.00134986007500612	0.0134233039223057	994.421879041417
r_2440	CDP-diacylglycerol synthase (1-16:0, 2-16:1), mitochondrial membrane	phosphatidate (1-16:0, 2-16:1)[mm] + CTP[mm] + H+[mm] <=> diphosphate[mm] + CDP-diacylglycerol (1-16:0, 2-16:1)[mm]	2.7.7.41	YBR029C	9.23617548102861e-05	0.00157586607207956	1706.18896892598	0.000163702911026447	0.00409377889838868	2500.73677536945	0.000521693959394072	0.00984459333615068	1887.0437655795	0.000604711596348088	0.0131962050349496	2182.23118502155	0.000536955980796672	0.0086759959664675	1615.77415593641
r_2441	CDP-diacylglycerol synthase (1-16:1, 2-16:1), mitochondrial membrane	CTP[mm] + H+[mm] + phosphatidate (1-16:1, 2-16:1)[mm] <=> diphosphate[mm] + CDP-diacylglycerol (1-16:1, 2-16:1)[mm]	2.7.7.41	YBR029C	0.00010996706345316	0.0017162617265393	1560.7052445029	0.000266146948682024	0.0051523621770975	1935.9087912194	0.000859253302142783	0.012610310541216	1467.58941859971	0.00101386887762135	0.0170913828287305	1685.7587017395	0.000378371306117536	0.0072592878545376	1918.56193563542
r_2442	CDP-diacylglycerol synthase (1-18:0, 2-16:1), mitochondrial membrane	CTP[mm] + H+[mm] + phosphatidate (1-18:0, 2-16:1)[mm] <=> diphosphate[mm] + CDP-diacylglycerol (1-18:0, 2-16:1)[mm]	2.7.7.41	YBR029C	7.55840663515322e-05	0.00142568354966911	1886.22234617338	0.000237762472540769	0.0049088087384937	2064.58516604297	0.000688418348227942	0.0111939654361757	1626.04112237712	0.000875569227442859	0.0159687679879861	1823.81558047942	0.000324080209228648	0.00670078739793298	2067.63239689387
r_2443	CDP-diacylglycerol synthase (1-18:1, 2-16:1), mitochondrial membrane	CTP[mm] + H+[mm] + phosphatidate (1-18:1, 2-16:1)[mm] <=> diphosphate[mm] + CDP-diacylglycerol (1-18:1, 2-16:1)[mm]	2.7.7.41	YBR029C	7.90741739345835e-05	0.0014522077186694	1836.5132968329	0.000103825219481316	0.00328193457042249	3161.01866850674	0.000482110714334406	0.00944327435723617	1958.735634049	0.000941124562201869	0.0166115589622684	1765.07548835021	0.000500061286607165	0.00832758421894074	1665.31272105506
r_2444	CDP-diacylglycerol synthase (1-16:0, 2-18:1), mitochondrial membrane	CTP[mm] + H+[mm] + phosphatidate (1-16:0, 2-18:1)[mm] <=> diphosphate[mm] + CDP-diacylglycerol (1-16:0, 2-18:1)[mm]	2.7.7.41	YBR029C	5.4444583716429e-05	0.00120968834443514	2221.87086733131	0.000172004204438294	0.00417346512160418	2426.37389895978	0.000632086825768168	0.0108276355427648	1712.9981359137	0.000442447264651348	0.0111534681645574	2520.85820291972	0.000536502178724962	0.00869067134203297	1619.87624406056
r_2445	CDP-diacylglycerol synthase (1-16:1, 2-18:1), mitochondrial membrane	CTP[mm] + H+[mm] + phosphatidate (1-16:1, 2-18:1)[mm] <=> diphosphate[mm] + CDP-diacylglycerol (1-16:1, 2-18:1)[mm]	2.7.7.41	YBR029C	7.82870048928272e-05	0.00144197429580768	1841.90760367152	0.000478022921878927	0.00703253850949041	1471.17181783839	0.000709660486569588	0.0114856254601858	1618.46765848637	0.000877724806866238	0.0160078911593684	1823.79386273948	0.000366052593023672	0.00716231208951907	1956.63470933421
r_2446	PS synthase (1-16:0, 2-16:1), ER membrane	CDP-diacylglycerol (1-16:0, 2-16:1)[erm] + L-serine[erm] => H+[erm] + CMP[erm] + phosphatidyl-L-serine (1-16:0, 2-16:1)[erm]	2.7.8.8	YER026C	0.0011167998553039	0.00055305575904248	49.5214748117945	0.0011174693940648	0.0013978003387412	125.086230205974	0.00174908804889576	0.00196289144518992	112.223706887092	0.00191666912457492	0.0029441131370091	153.605705818527	0.00417699568933781	0.00286335780903252	68.5506527177303
r_2447	PS synthase (1-16:1, 2-16:1), ER membrane	CDP-diacylglycerol (1-16:1, 2-16:1)[erm] + L-serine[erm] => H+[erm] + CMP[erm] + phosphatidyl-L-serine (1-16:1, 2-16:1)[erm]	2.7.8.8	YER026C	0.00161641171260749	0.00052578057048383	32.5276392383767	0.00126464213882614	0.00146491876191009	115.83662420658	0.00205770849471822	0.00184228289065509	89.5308006641326	0.00230839931701729	0.00337689983147325	146.287507823239	0.00496537645268559	0.00279578387903571	56.3055773449679
r_2448	PS synthase (1-18:0, 2-16:1), ER membrane	CDP-diacylglycerol (1-18:0, 2-16:1)[erm] + L-serine[erm] => H+[erm] + CMP[erm] + phosphatidyl-L-serine (1-18:0, 2-16:1)[erm]	2.7.8.8	YER026C	7.94089259881173e-05	0.000441731652568513	556.274558649255	0.00034229920331631	0.00124665902624345	364.201556464461	0.000469132155627524	0.00206252719627786	439.647372608464	0.000682795947908873	0.0037656765405274	551.508331597476	0.0010683412628078	0.00207049113622248	193.804284108697
r_2449	PS synthase (1-18:1, 2-16:1), ER membrane	CDP-diacylglycerol (1-18:1, 2-16:1)[erm] + L-serine[erm] => H+[erm] + CMP[erm] + phosphatidyl-L-serine (1-18:1, 2-16:1)[erm]	2.7.8.8	YER026C	5.00716662542877e-05	0.000405506947702717	809.853112623335	8.91450027116372e-05	0.00116402609903969	1305.76708018624	0.000187767543013725	0.00203741542767459	1085.07327463174	0.000346791461064858	0.00394514331961034	1137.61258927667	0.000271061298662886	0.00257670342771705	950.598053070516
r_2450	PS synthase (1-16:0, 2-18:1), ER membrane	CDP-diacylglycerol (1-16:0, 2-18:1)[erm] + L-serine[erm] => H+[erm] + CMP[erm] + phosphatidyl-L-serine (1-16:0, 2-18:1)[erm]	2.7.8.8	YER026C	0.00147541231904791	0.000618467870329564	41.9183073331436	0.00133064301947263	0.00149791678096752	112.570896855656	0.0020278793657791	0.00180612985202686	89.0649553669557	0.00240904886649393	0.00351143566246592	145.760250499874	0.00504639326308663	0.0027192426538312	53.8848740489949
r_2451	PS synthase (1-16:1, 2-18:1), ER membrane	CDP-diacylglycerol (1-16:1, 2-18:1)[erm] + L-serine[erm] => H+[erm] + CMP[erm] + phosphatidyl-L-serine (1-16:1, 2-18:1)[erm]	2.7.8.8	YER026C	0.000214380336078326	0.000517366391929658	241.331085394246	0.000260513112194147	0.00156553281845214	600.942042903939	0.000374418307622594	0.00191796827444696	512.252802654147	0.000561243511067838	0.00378866959759354	675.049158320798	0.000755357458456473	0.00249588585107348	330.424466341229
r_2452	PS synthase (1-18:0, 2-18:1), ER membrane	CDP-diacylglycerol (1-18:0, 2-18:1)[erm] + L-serine[erm] => H+[erm] + CMP[erm] + phosphatidyl-L-serine (1-18:0, 2-18:1)[erm]	2.7.8.8	YER026C	5.23805636117369e-05	0.000391069086974451	746.591979943537	0.000121211557481494	0.00109737969427026	905.342458319461	0.000215023267418896	0.00191989233344648	892.876550753111	0.000260601925135758	0.00293270626496803	1125.35863403168	0.000344384984836439	0.00215107718846536	624.61410432484
r_2453	PS synthase (1-18:1, 2-18:1), ER membrane	CDP-diacylglycerol (1-18:1, 2-18:1)[erm] + L-serine[erm] => H+[erm] + CMP[erm] + phosphatidyl-L-serine (1-18:1, 2-18:1)[erm]	2.7.8.8	YER026C	4.08694972711514e-05	0.000369235089002052	903.449060193565	0.000114863533621335	0.0013354318710413	1162.62475037878	0.000124346262373047	0.00155366190085523	1249.46409421953	0.000371723552250914	0.00413954136545506	1113.60750223889	0.000219446148952188	0.00218488175080517	995.634583353388
r_2454	PI synthase (1-16:0, 2-16:1), ER membrane	CDP-diacylglycerol (1-16:0, 2-16:1)[erm] + myo-inositol[erm] => H+[erm] + CMP[erm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[erm]	2.7.8.11	YPR113W	0.000244022555935074	0.00263036420738744	1077.91847245764	0.00106571255085071	0.0108414685111558	1017.29762894333	0.00141531640595687	0.0166496109803516	1176.38790239947	0.00270436117199797	0.0295456812301557	1092.51979861578	0.00127532312021413	0.0136793037343648	1072.61473720229
r_2455	PI synthase (1-16:1, 2-16:1), ER membrane	CDP-diacylglycerol (1-16:1, 2-16:1)[erm] + myo-inositol[erm] => H+[erm] + CMP[erm] + 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[erm]	2.7.8.11	YPR113W	0.000436060411645638	0.00294402019153409	675.140442220774	0.00145518357418443	0.0110700436300049	760.7317610226	0.00267145605548548	0.0214085598669398	801.381696808383	0.00348485650958495	0.0309535529340001	888.230343168039	0.00269932946609956	0.0148064664160721	548.523868687544
r_2456	PI synthase (1-18:0, 2-16:1), ER membrane	CDP-diacylglycerol (1-18:0, 2-16:1)[erm] + myo-inositol[erm] => H+[erm] + CMP[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[erm]	2.7.8.11	YPR113W	0.000828942510497857	0.00293578251402228	354.159966082457	0.000997454358906709	0.00906239926839302	908.552776121621	0.00197446463799141	0.0173169850007205	877.047107733301	0.00303232301275538	0.0280822953627032	926.098415128462	0.00270530459153102	0.015409259350343	569.594248225571
r_2457	PI synthase (1-18:1, 2-16:1), ER membrane	CDP-diacylglycerol (1-18:1, 2-16:1)[erm] + myo-inositol[erm] => H+[erm] + CMP[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[erm]	2.7.8.11	YPR113W	0.000264306583031539	0.00279324807815573	1056.82122863448	0.00092323284000206	0.0100792180888356	1091.73088869034	0.00149928807147088	0.0175496561662051	1170.53263479832	0.00305096448459644	0.0311326092409428	1020.41860526806	0.00126129692812683	0.0138474709616353	1097.87557971781
r_2458	PI synthase (1-16:0, 2-18:1), ER membrane	CDP-diacylglycerol (1-16:0, 2-18:1)[erm] + myo-inositol[erm] => H+[erm] + CMP[erm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[erm]	2.7.8.11	YPR113W	0.000218874918195565	0.00251181615766731	1147.6034706832	0.000831779288103375	0.00954896829428999	1148.01707987507	0.00157902369912574	0.0177667559291787	1125.17348150099	0.00236067136587516	0.0274935881731586	1164.65123314469	0.00142375193552931	0.0148017845772084	1039.63227075126
r_2459	PI synthase (1-16:1, 2-18:1), ER membrane	CDP-diacylglycerol (1-16:1, 2-18:1)[erm] + myo-inositol[erm] => H+[erm] + CMP[erm] + 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[erm]	2.7.8.11	YPR113W	0.000181820875286259	0.00232840102971302	1280.60159541482	0.000891393280700083	0.00988394526687965	1108.81980836977	0.00188977069100697	0.0194832566461416	1030.98522687744	0.00211550443627309	0.0259843423505502	1228.28115625828	0.00136144726703419	0.0145488969846214	1068.63463146208
r_2460	PI synthase (1-18:0, 2-18:1), ER membrane	CDP-diacylglycerol (1-18:0, 2-18:1)[erm] + myo-inositol[erm] => H+[erm] + CMP[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[erm]	2.7.8.11	YPR113W	0.000342636439141744	0.00314024994689016	916.496200683161	0.00086585421126109	0.0096646325533637	1116.19628658818	0.00158083375612188	0.0179914363127896	1138.09793364525	0.00312038421963153	0.0316508437934738	1014.32521015669	0.00135830755960975	0.0142066869108845	1045.91090658188
r_2461	PI synthase (1-18:1, 2-18:1), ER membrane	CDP-diacylglycerol (1-18:1, 2-18:1)[erm] + myo-inositol[erm] => H+[erm] + CMP[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[erm]	2.7.8.11	YPR113W	0.000216633897902486	0.00251643093889019	1161.60534581846	0.000796824071614848	0.0094038976050934	1180.1723793353	0.00220686778213103	0.0212965308614344	965.011634764534	0.00266980063134934	0.0290199084497714	1086.96912080302	0.00113041392605393	0.0132019219593353	1167.88387466358
r_2462	lysoPI acyltransferase (1-18:0, 2-16:1), ER membrane	stearoyl-CoA[erm] + sn-2-acyl-1-lysophosphatidylinositol (16:1)[erm] <=> coenzyme A[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[erm]	2.3.-.-	YBR042C	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
r_2463	lysoPI acyltransferase (1-18:0, 2-18:1), ER membrane	stearoyl-CoA[erm] + sn-2-acyl-1-lysophosphatidylinositol (18:1)[erm] <=> coenzyme A[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[erm]	2.3.-.-	YBR042C	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
r_2464	PS decarboxylase (1-16:0, 2-16:1), mitochondrial membrane	H+[mm] + phosphatidyl-L-serine (1-16:0, 2-16:1)[mm] => carbon dioxide[mm] + phosphatidylethanolamine (1-16:0, 2-16:1)[mm]	4.1.1.65	YNL169C	0.00108206482158313	0.000547038115471375	50.5550226345057	0.00106877162414226	0.00123133526231908	115.210325059602	0.00165535044743416	0.00153185544600356	92.5396461140891	0.00182446061695971	0.00255526665182846	140.056004940604	0.00402330356277854	0.00265035423746182	65.8750749503837
r_2465	PS decarboxylase (1-16:1, 2-16:1), mitochondrial membrane	H+[mm] + phosphatidyl-L-serine (1-16:1, 2-16:1)[mm] => carbon dioxide[mm] + phosphatidylethanolamine (1-16:1, 2-16:1)[mm]	4.1.1.65	YNL169C	0.000922439184522538	0.000475156496930359	51.5108751777824	0.000636719776862829	0.00129398285618522	203.226427575531	0.00110520912404433	0.00177020192336182	160.168956702425	0.00119857184562601	0.00283567319741667	236.587669547304	0.00247958389701387	0.0022145671747953	89.3120485845335
r_2466	PS decarboxylase (1-18:0, 2-16:1), mitochondrial membrane	H+[mm] + phosphatidyl-L-serine (1-18:0, 2-16:1)[mm] => carbon dioxide[mm] + phosphatidylethanolamine (1-18:0, 2-16:1)[mm]	4.1.1.65	YNL169C	6.43891033152208e-05	0.000350980017450475	545.092258440424	0.000310152558553918	0.000962564203194639	310.351849967829	0.000409186264493767	0.00170320807732046	416.2427298061	0.000528532227770578	0.00260405669157678	492.695914222875	0.00101031705077871	0.00161879799814001	160.22673247891
r_2467	PS decarboxylase (1-18:1, 2-16:1), mitochondrial membrane	H+[mm] + phosphatidyl-L-serine (1-18:1, 2-16:1)[mm] => carbon dioxide[mm] + phosphatidylethanolamine (1-18:1, 2-16:1)[mm]	4.1.1.65	YNL169C	3.35090195474144e-05	0.000306350245480245	914.232196638185	6.186941707766e-05	0.000932163045116177	1506.66207820595	0.000121113643613433	0.00155415045782765	1283.21666449747	0.000198174532999207	0.00287597258907848	1451.2321767853	0.000151525040281238	0.0016715957306736	1103.18118218021
r_2468	PS decarboxylase (1-16:0, 2-18:1), mitochondrial membrane	H+[mm] + phosphatidyl-L-serine (1-16:0, 2-18:1)[mm] => carbon dioxide[mm] + phosphatidylethanolamine (1-16:0, 2-18:1)[mm]	4.1.1.65	YNL169C	0.00145565481168482	0.000615394362570095	42.2761191479055	0.00127558153549055	0.00114950130472915	90.1158626670686	0.00195465703772436	0.00131871202960971	67.465136039669	0.00232896172913614	0.00303542089147515	130.333652696004	0.00494746914149712	0.00237690609536751	48.0428685331476
r_2469	PS decarboxylase (1-16:1, 2-18:1), mitochondrial membrane	H+[mm] + phosphatidyl-L-serine (1-16:1, 2-18:1)[mm] => carbon dioxide[mm] + phosphatidylethanolamine (1-16:1, 2-18:1)[mm]	4.1.1.65	YNL169C	0.000200247381337972	0.000454321543904581	226.880142386377	0.000191340391226081	0.0010780089594903	563.398534194783	0.000311567490071917	0.00144340447050129	463.271848474344	0.000429907573734665	0.00285967751844463	665.18426125928	0.000670798121979629	0.00196011281100461	292.206067187549
r_2470	PS decarboxylase (1-18:0, 2-18:1), mitochondrial membrane	H+[mm] + phosphatidyl-L-serine (1-18:0, 2-18:1)[mm] => carbon dioxide[mm] + phosphatidylethanolamine (1-18:0, 2-18:1)[mm]	4.1.1.65	YNL169C	3.89216421756106e-05	0.000310956613270711	798.929839259365	8.96780250240958e-05	0.000776479646340803	865.852750584292	0.000179792674562193	0.00165609675029735	921.114697431391	0.000172070677899411	0.00208419509717102	1211.24361373726	0.000278000064466917	0.00165850535008833	596.584519959958
r_2471	PS decarboxylase (1-18:1, 2-18:1), mitochondrial membrane	H+[mm] + phosphatidyl-L-serine (1-18:1, 2-18:1)[mm] => carbon dioxide[mm] + phosphatidylethanolamine (1-18:1, 2-18:1)[mm]	4.1.1.65	YNL169C	2.93091662614552e-05	0.000287943398728769	982.434628676035	4.684429316938e-05	0.000648053012047494	1383.41934140037	9.31145338070802e-05	0.00127972361099757	1374.35431255981	0.000227403090121112	0.00315799730129482	1388.72224630409	0.00014483368164736	0.00153502269554693	1059.85201652499
r_2472	PS decarboxylase (1-16:0, 2-16:1), Golgi membrane	phosphatidyl-L-serine (1-16:0, 2-16:1)[gm] + H+[gm] => carbon dioxide[gm] + phosphatidylethanolamine (1-16:0, 2-16:1)[gm]	4.1.1.65	YGR170W	8.60982567057394e-06	0.000180667609361158	2098.38870464743	2.17528926255174e-05	0.000626729984306439	2881.13399489339	2.59243853993633e-05	0.000792746021075196	3057.91635505721	2.39296173734327e-05	0.0010593671444093	4427.01246692493	2.81692550931075e-05	0.000824658601903102	2927.51298952481
r_2473	PS decarboxylase (1-16:1, 2-16:1), Golgi membrane	H+[gm] + phosphatidyl-L-serine (1-16:1, 2-16:1)[gm] => carbon dioxide[gm] + phosphatidylethanolamine (1-16:1, 2-16:1)[gm]	4.1.1.65	YGR170W	1.10044622917698e-05	0.000210217202483299	1910.29054314194	2.13453106650907e-05	0.000632323020101426	2962.35098201481	3.17568801169778e-06	0.000114759889019261	3613.70161667449	4.95699491866238e-05	0.00150604676610126	3038.22535793048	4.94838365277754e-05	0.00108345877022549	2189.52055105375
r_2474	PS decarboxylase (1-18:0, 2-16:1), Golgi membrane	H+[gm] + phosphatidyl-L-serine (1-18:0, 2-16:1)[gm] => carbon dioxide[gm] + phosphatidylethanolamine (1-18:0, 2-16:1)[gm]	4.1.1.65	YGR170W	4.5262477324104e-06	0.000145748744851045	3220.07882616332	1.38112949444867e-05	0.000524790487730016	3799.71964858739	2.64119257208774e-05	0.000812801739947674	3077.40430795318	5.83129214173572e-05	0.00166132280953705	2848.97886978879	2.44641087202163e-05	0.000837740889079054	3424.36709491392
r_2475	PS decarboxylase (1-18:1, 2-16:1), Golgi membrane	H+[gm] + phosphatidyl-L-serine (1-18:1, 2-16:1)[gm] => carbon dioxide[gm] + phosphatidylethanolamine (1-18:1, 2-16:1)[gm]	4.1.1.65	YGR170W	8.42101595832868e-06	0.000205950489922361	2445.6727186067	1.30445369643087e-05	0.000532434853357658	4081.66924448496	4.03587908980827e-05	0.0010659630127852	2641.216421664	7.96648308167826e-05	0.00199567527953654	2505.08945927005	6.6242947064182e-05	0.00154376041263718	2330.45249502781
r_2476	PS decarboxylase (1-16:0, 2-18:1), Golgi membrane	H+[gm] + phosphatidyl-L-serine (1-16:0, 2-18:1)[gm] => carbon dioxide[gm] + phosphatidylethanolamine (1-16:0, 2-18:1)[gm]	4.1.1.65	YGR170W	8.93176713071224e-06	0.000160862305671324	1801.01320732145	3.32229531723522e-05	0.000821023589348518	2471.25409077651	2.12012193820992e-05	0.00076062542191344	3587.64940923944	2.57545848980332e-05	0.0010648466897976	4134.59076903592	3.57516418718471e-05	0.00108682326761551	3039.92547114693
r_2477	PS decarboxylase (1-16:1, 2-18:1), Golgi membrane	H+[gm] + phosphatidyl-L-serine (1-16:1, 2-18:1)[gm] => carbon dioxide[gm] + phosphatidylethanolamine (1-16:1, 2-18:1)[gm]	4.1.1.65	YGR170W	7.97207566245385e-06	0.000209802430715508	2631.71650143282	4.02264244567261e-05	0.000884957156701745	2199.93988691126	3.22377097748368e-05	0.000931370765540905	2889.0723691169	8.24913120144329e-05	0.00199924255493437	2423.57953354479	3.4699264133328e-05	0.00104829982406432	3021.10102403426
r_2478	PS decarboxylase (1-18:0, 2-18:1), Golgi membrane	H+[gm] + phosphatidyl-L-serine (1-18:0, 2-18:1)[gm] => carbon dioxide[gm] + phosphatidylethanolamine (1-18:0, 2-18:1)[gm]	4.1.1.65	YGR170W	5.87204335234748e-06	0.000159980988805794	2724.45176587189	2.24657529177894e-05	0.00066545510965604	2962.08683542096	8.61889938814682e-06	0.000442846244888058	5138.08347150547	3.31658450260346e-05	0.00128255696912565	3867.10173709993	2.39932282907689e-05	0.000801007746575065	3338.47424309817
r_2479	PS decarboxylase (1-18:1, 2-18:1), Golgi membrane	H+[gm] + phosphatidyl-L-serine (1-18:1, 2-18:1)[gm] => carbon dioxide[gm] + phosphatidylethanolamine (1-18:1, 2-18:1)[gm]	4.1.1.65	YGR170W	3.09512811702715e-06	0.000116195387782569	3754.13822592178	2.25039391307224e-05	0.000686531918350812	3050.7188735396	2.5812705104537e-05	0.000868852385424493	3365.98733804068	8.68788064315217e-05	0.00209852592576061	2415.46357731638	2.73696364446821e-05	0.000963957201290333	3521.99490570008
r_2480	PS decarboxylase (1-16:0, 2-16:1), vacuolar membrane	phosphatidyl-L-serine (1-16:0, 2-16:1)[vm] + H+[vm] => carbon dioxide[vm] + phosphatidylethanolamine (1-16:0, 2-16:1)[vm]	4.1.1.65	YGR170W	6.2889960052665e-06	0.000151576607970651	2410.18769679165	8.1509117975064e-06	0.000322990570010574	3962.63115139323	3.96430395380013e-05	0.00104950856790273	2647.39681955186	2.49523083985929e-05	0.00106423716361156	4265.085003805	3.95057330967039e-05	0.00110997235663462	2809.64880190321
r_2481	PS decarboxylase (1-16:1, 2-16:1), vacuolar membrane	H+[vm] + phosphatidyl-L-serine (1-16:1, 2-16:1)[vm] => carbon dioxide[vm] + phosphatidylethanolamine (1-16:1, 2-16:1)[vm]	4.1.1.65	YGR170W	8.40122185548629e-06	0.000197287567774697	2348.31993688944	1.38212544872535e-05	0.000457369621956879	3309.17589556492	1.60789334914335e-05	0.000625211180450919	3888.38712955693	3.59843547695141e-05	0.00127973065322107	3556.35292453613	8.61765450572404e-05	0.00170219328784317	1975.23965101239
